,counts,id,time,var1,var2,var3,var4,var5,var6
55315,0,PA0631800,2014,810,4,2,1,0.363765106,0
50800,0,PA0631800,2015,810,1,2,1,0.363765106,0
46285,0,PA0631800,2016,806,0,3,1,0.363765106,0
59833,0,PA0632100,2013,2467,5,1,1,0.363765106,0
55318,0,PA0632100,2014,2433,12,2,1,0.363765106,0
50803,0,PA0632100,2015,2436,10,3,1,0.363765106,0
46288,0,PA0632100,2016,2432,12,3,1,0.363765106,0
59834,0,PA0632200,2013,2331,7,1,1,0.363765106,0
55319,0,PA0632200,2014,2317,9,1,1,0.363765106,0
50804,0,PA0632200,2015,2301,7,1,1,0.363765106,0
46289,0,PA0632200,2016,2288,21,1,1,0.363765106,0
59835,0,PA0632300,2013,2218,19,1,1,0.363765106,0
55320,0,PA0632300,2014,1978,14,1,1,0.363765106,0
50805,0,PA0632300,2015,1965,2,1,1,0.363765106,0
46290,0,PA0632300,2016,1959,8,1,1,0.363765106,0
59836,0,PA0632400,2013,4305,0,2,1,0.363765106,0
55321,0,PA0632400,2014,4285,0,2,1,0.363765106,0
50806,0,PA0632400,2015,4253,0,2,1,0.363765106,0
46291,0,PA0632400,2016,4243,0,2,1,0.363765106,0
59837,0,PA0632600,2013,1289,0,1,1,0.363765106,0
55322,0,PA0632600,2014,1280,0,1,1,0.363765106,0
50807,0,PA0632600,2015,1268,0,1,1,0.363765106,0
46292,0,PA0632600,2016,1260,12,1,1,0.363765106,0
59838,0,PA0632700,2013,1544,2,1,1,0.363765106,0
55323,0,PA0632700,2014,1528,6,1,1,0.363765106,0
50808,0,PA0632700,2015,1521,3,1,1,0.363765106,0
46293,0,PA0632700,2016,1513,0,1,1,0.363765106,0
59840,0,PA0632900,2013,1302,0,2,1,0.363765106,0
55325,0,PA0632900,2014,1289,0,2,1,0.363765106,0
50810,0,PA0632900,2015,1282,0,2,1,0.363765106,0
46295,0,PA0632900,2016,1276,0,2,1,0.363765106,0
59841,0,PA0633000,2013,4590,31,6,1,0.363765106,0
55326,0,PA0633000,2014,4586,10,9,1,0.363765106,0
50811,0,PA0633000,2015,4565,7,9,1,0.363765106,0
46296,0,PA0633000,2016,4601,15,10,1,0.363765106,0
59842,0,PA0633100,2013,807,0,2,1,0.363765106,0
55327,0,PA0633100,2014,795,0,2,1,0.363765106,0
50812,0,PA0633100,2015,793,0,2,1,0.363765106,0
46297,0,PA0633100,2016,792,0,2,1,0.363765106,0
59843,0,PA0633200,2013,4450,5,3,1,0.363765106,0
55328,0,PA0633200,2014,4425,1,3,1,0.363765106,0
50813,0,PA0633200,2015,4421,1,3,1,0.363765106,0
46298,0,PA0633200,2016,4402,1,4,1,0.363765106,0
59844,1,PA0633300,2013,9564,31,16,1,0.363765106,0
55329,0,PA0633300,2014,9578,17,16,1,0.363765106,0
50814,0,PA0633300,2015,9548,29,17,1,0.363765106,0
46299,0,PA0633300,2016,9561,22,16,1,0.363765106,0
59846,0,PA0633500,2013,5765,0,7,1,0.363765106,0
55331,0,PA0633500,2014,5743,0,7,1,0.363765106,0
50816,0,PA0633500,2015,5736,0,7,1,0.363765106,0
46301,0,PA0633500,2016,5720,0,7,1,0.363765106,0
59848,0,PA0633700,2013,489,0,1,1,0.363765106,0
55333,0,PA0633700,2014,485,0,1,1,0.363765106,0
50818,0,PA0633700,2015,479,0,1,1,0.363765106,0
46303,0,PA0633700,2016,476,0,1,1,0.363765106,0
59850,0,PA0633900,2013,2666,0,7,1,0.363765106,0
55335,0,PA0633900,2014,2646,0,7,1,0.363765106,0
50820,0,PA0633900,2015,2639,0,7,1,0.363765106,0
46305,0,PA0633900,2016,2634,0,7,1,0.363765106,0
59851,0,PA0634000,2013,3533,7,4,1,0.363765106,0
55336,0,PA0634000,2014,3512,7,4,1,0.363765106,0
50821,0,PA0634000,2015,3511,8,4,1,0.363765106,0
46306,0,PA0634000,2016,3510,12,4,1,0.363765106,0
59852,0,PA0634100,2013,13833,35,19,1,0.363765106,0
55337,0,PA0634100,2014,14033,37,19,1,0.363765106,0
50822,0,PA0634100,2015,14235,53,19,1,0.363765106,0
46307,0,PA0634100,2016,14523,46,19,1,0.363765106,0
59853,0,PA0634400,2013,0,6,17,1,0.363765106,0
55338,0,PA0634400,2014,0,2,17,1,0.363765106,0
50823,0,PA0634400,2015,0,3,17,1,0.363765106,0
46308,0,PA0634400,2016,0,6,17,1,0.363765106,0
59854,0,PA0634500,2013,0,0,1,1,0.363765106,0
55339,0,PA0634500,2014,0,0,1,1,0.363765106,0
50824,0,PA0634500,2015,0,0,1,1,0.363765106,0
46309,0,PA0634500,2016,0,0,1,1,0.363765106,0
59855,0,PA0634600,2013,1015,0,2,1,0.363765106,0
55340,0,PA0634600,2014,1006,0,2,1,0.363765106,0
50825,0,PA0634600,2015,996,0,2,1,0.363765106,0
46310,0,PA0634600,2016,992,0,2,1,0.363765106,0
59859,0,PA0635400,2013,1623,0,1,1,0.363765106,0
55344,0,PA0635400,2014,1608,0,1,1,0.363765106,0
50829,0,PA0635400,2015,1601,0,1,1,0.363765106,0
46314,0,PA0635400,2016,1594,0,1,1,0.363765106,0
59862,0,PA0636000,2013,6756,65,7,1,0.363765106,0
55347,0,PA0636000,2014,6703,57,7,1,0.363765106,0
50832,0,PA0636000,2015,6660,45,7,1,0.363765106,0
46317,0,PA0636000,2016,6630,58,7,1,0.363765106,0
59865,0,PA0640000,2013,0,0,12,0,0.363765106,0
55350,0,PA0640000,2014,0,0,13,0,0.363765106,0
50835,0,PA0640000,2015,0,0,12,0,0.363765106,0
46320,0,PA0640000,2016,0,0,13,0,0.363765106,0
59866,0,PA0640100,2013,4294,36,9,0,0.363765106,0
55351,0,PA0640100,2014,4271,14,5,0,0.363765106,0
50836,0,PA0640100,2015,4219,18,5,0,0.363765106,0
46321,0,PA0640100,2016,4185,19,5,0,0.363765106,0
59867,0,PA0640200,2013,1174,0,2,0,0.363765106,0
55352,0,PA0640200,2014,1169,1,2,0,0.363765106,0
50837,0,PA0640200,2015,1151,0,2,0,0.363765106,0
46322,0,PA0640200,2016,1140,1,2,0,0.363765106,0
59870,0,PA0640500,2013,0,1,1,0,0.363765106,0
55355,0,PA0640500,2014,0,0,2,0,0.363765106,0
50840,0,PA0640500,2015,0,0,2,0,0.363765106,0
46325,0,PA0640500,2016,0,2,2,0,0.363765106,0
59873,0,PA064DE00,2013,0,0,15,0,0.363765106,0
55358,0,PA064DE00,2014,0,0,15,0,0.363765106,0
50843,0,PA064DE00,2015,0,0,15,0,0.363765106,0
46328,0,PA064DE00,2016,0,0,15,0,0.363765106,0
59874,0,PA0650000,2013,0,0,53,1,0.363765106,0
55359,0,PA0650000,2014,0,1,53,1,0.363765106,0
50844,0,PA0650000,2015,0,0,53,1,0.363765106,0
46329,0,PA0650000,2016,0,3,53,1,0.363765106,0
59875,0,PA0650100,2013,20262,21,20,1,0.363765106,0
55360,0,PA0650100,2014,20294,44,21,1,0.363765106,0
50845,0,PA0650100,2015,20180,22,20,1,0.363765106,0
46330,0,PA0650100,2016,20142,50,21,1,0.363765106,0
59876,0,PA0650200,2013,14689,94,28,1,0.363765106,0
55361,0,PA0650200,2014,14606,89,28,1,0.363765106,0
50846,0,PA0650200,2015,14495,74,28,1,0.363765106,0
46331,0,PA0650200,2016,14419,119,28,1,0.363765106,0
59877,0,PA0650300,2013,3921,19,3,1,0.363765106,0
55362,0,PA0650300,2014,3905,7,3,1,0.363765106,0
50847,0,PA0650300,2015,3862,11,4,1,0.363765106,0
46332,0,PA0650300,2016,3838,8,4,1,0.363765106,0
59878,0,PA0650400,2013,9493,49,14,1,0.363765106,0
55363,0,PA0650400,2014,9450,51,14,1,0.363765106,0
50848,0,PA0650400,2015,9340,57,14,1,0.363765106,0
46333,0,PA0650400,2016,9274,27,14,1,0.363765106,0
59879,0,PA0650500,2013,8204,48,12,1,0.363765106,0
55364,0,PA0650500,2014,8162,23,12,1,0.363765106,0
50849,0,PA0650500,2015,8080,33,11,1,0.363765106,0
46334,0,PA0650500,2016,8032,32,12,1,0.363765106,0
59880,0,PA0650600,2013,11605,28,15,1,0.363765106,0
55365,0,PA0650600,2014,11598,30,17,1,0.363765106,0
50850,0,PA0650600,2015,11475,36,16,1,0.363765106,0
46335,0,PA0650600,2016,11408,39,17,1,0.363765106,0
59881,0,PA0650700,2013,7596,94,12,1,0.363765106,0
55366,0,PA0650700,2014,7572,86,11,1,0.363765106,0
50851,0,PA0650700,2015,7484,82,11,1,0.363765106,0
46336,0,PA0650700,2016,7438,69,11,1,0.363765106,0
59882,0,PA0650800,2013,4446,8,3,1,0.363765106,0
55367,0,PA0650800,2014,4427,6,3,1,0.363765106,0
50852,0,PA0650800,2015,4376,17,3,1,0.363765106,0
46337,0,PA0650800,2016,4346,12,4,1,0.363765106,0
59883,0,PA0650900,2013,30787,96,29,1,0.363765106,0
55368,0,PA0650900,2014,30880,89,28,1,0.363765106,0
50853,0,PA0650900,2015,30776,65,28,1,0.363765106,0
46338,0,PA0650900,2016,30787,75,28,1,0.363765106,0
59884,0,PA0651000,2013,12916,155,22,1,0.363765106,0
55369,0,PA0651000,2014,12864,173,22,1,0.363765106,0
50854,0,PA0651000,2015,12720,133,22,1,0.363765106,0
46339,0,PA0651000,2016,12636,137,22,1,0.363765106,0
59885,0,PA0651100,2013,19870,27,21,1,0.363765106,0
55370,0,PA0651100,2014,19840,34,19,1,0.363765106,0
50855,0,PA0651100,2015,19687,43,21,1,0.363765106,0
46340,0,PA0651100,2016,19632,42,21,1,0.363765106,0
59886,0,PA0651200,2013,4312,30,7,1,0.363765106,0
55371,0,PA0651200,2014,4298,12,7,1,0.363765106,0
50856,0,PA0651200,2015,4253,20,7,1,0.363765106,0
46341,0,PA0651200,2016,4226,17,6,1,0.363765106,0
59887,0,PA0651300,2013,5120,31,8,1,0.363765106,0
55372,0,PA0651300,2014,5091,28,7,1,0.363765106,0
50857,0,PA0651300,2015,5035,17,7,1,0.363765106,0
46342,0,PA0651300,2016,4999,27,8,1,0.363765106,0
59888,0,PA0651400,2013,5076,79,12,1,0.363765106,0
55373,0,PA0651400,2014,5053,79,9,1,0.363765106,0
50858,0,PA0651400,2015,4990,93,9,1,0.363765106,0
46343,0,PA0651400,2016,4956,9,8,1,0.363765106,0
59889,0,PA0651500,2013,2644,6,3,1,0.363765106,0
55374,0,PA0651500,2014,2629,7,3,1,0.363765106,0
50859,0,PA0651500,2015,2595,9,3,1,0.363765106,0
46344,0,PA0651500,2016,2576,2,2,1,0.363765106,0
59890,0,PA0651700,2013,6541,8,4,1,0.363765106,0
55375,0,PA0651700,2014,6565,8,4,1,0.363765106,0
50860,0,PA0651700,2015,6541,6,3,1,0.363765106,0
46345,0,PA0651700,2016,6525,15,5,1,0.363765106,0
59891,0,PA0651800,2013,2349,0,4,1,0.363765106,0
55376,0,PA0651800,2014,2335,0,4,1,0.363765106,0
50861,0,PA0651800,2015,2315,0,4,1,0.363765106,0
46346,0,PA0651800,2016,2305,0,4,1,0.363765106,0
59892,0,PA0651900,2013,1936,18,2,1,0.363765106,0
55377,0,PA0651900,2014,1925,11,2,1,0.363765106,0
50862,0,PA0651900,2015,1906,19,2,1,0.363765106,0
46347,0,PA0651900,2016,1892,14,2,1,0.363765106,0
59893,0,PA0652000,2013,6602,0,1,1,0.363765106,0
55378,0,PA0652000,2014,6573,0,1,1,0.363765106,0
50863,0,PA0652000,2015,6597,0,1,1,0.363765106,0
46348,0,PA0652000,2016,6567,0,1,1,0.363765106,0
59894,0,PA0652100,2013,2087,8,2,1,0.363765106,0
55379,0,PA0652100,2014,2077,6,2,1,0.363765106,0
50864,0,PA0652100,2015,2056,5,2,1,0.363765106,0
46349,0,PA0652100,2016,2042,9,2,1,0.363765106,0
59896,0,PA0652300,2013,2117,11,2,1,0.363765106,0
55381,0,PA0652300,2014,2112,9,2,1,0.363765106,0
50866,0,PA0652300,2015,2087,10,2,1,0.363765106,0
46351,0,PA0652300,2016,2073,10,2,1,0.363765106,0
59897,0,PA0652400,2013,3193,6,4,1,0.363765106,0
55382,0,PA0652400,2014,3184,20,4,1,0.363765106,0
50867,0,PA0652400,2015,3146,26,3,1,0.363765106,0
46352,0,PA0652400,2016,3127,13,3,1,0.363765106,0
59898,0,PA0652500,2013,2591,8,2,1,0.363765106,0
55383,0,PA0652500,2014,2578,9,2,1,0.363765106,0
50868,0,PA0652500,2015,2545,15,2,1,0.363765106,0
46353,0,PA0652500,2016,2527,10,2,1,0.363765106,0
59899,0,PA0652600,2013,3002,0,5,1,0.363765106,0
55384,0,PA0652600,2014,2986,0,5,1,0.363765106,0
50869,0,PA0652600,2015,2957,0,5,1,0.363765106,0
46354,0,PA0652600,2016,2938,0,5,1,0.363765106,0
59900,0,PA0652700,2013,1547,5,2,1,0.363765106,0
55385,0,PA0652700,2014,1557,10,2,1,0.363765106,0
50870,0,PA0652700,2015,1544,2,2,1,0.363765106,0
46355,0,PA0652700,2016,1534,2,2,1,0.363765106,0
59901,0,PA0652800,2013,8332,23,8,1,0.363765106,0
55386,0,PA0652800,2014,8315,12,9,1,0.363765106,0
50871,0,PA0652800,2015,8262,12,8,1,0.363765106,0
46356,0,PA0652800,2016,8213,19,9,1,0.363765106,0
59902,0,PA0652900,2013,992,0,1,1,0.363765106,0
55387,0,PA0652900,2014,987,0,1,1,0.363765106,0
50872,0,PA0652900,2015,982,0,1,1,0.363765106,0
46357,0,PA0652900,2016,976,0,1,1,0.363765106,0
59903,0,PA0653000,2013,456,0,1,1,0.363765106,0
55388,0,PA0653000,2014,454,0,1,1,0.363765106,0
50873,0,PA0653000,2015,446,0,1,1,0.363765106,0
46358,0,PA0653000,2016,442,0,1,1,0.363765106,0
59907,0,PA0653600,2013,486,1,1,1,0.363765106,0
55392,0,PA0653600,2014,484,0,1,1,0.363765106,0
50877,0,PA0653600,2015,478,0,1,1,0.363765106,0
46362,0,PA0653600,2016,473,0,1,1,0.363765106,0
59908,0,PA0653700,2013,2302,3,2,1,0.363765106,0
55393,0,PA0653700,2014,2288,-1,2,1,0.363765106,0
50878,0,PA0653700,2015,2275,3,2,1,0.363765106,0
46363,0,PA0653700,2016,2260,1,2,1,0.363765106,0
59909,0,PA0653800,2013,2652,7,4,1,0.363765106,0
55394,0,PA0653800,2014,2658,6,4,1,0.363765106,0
50879,0,PA0653800,2015,2643,5,4,1,0.363765106,0
46364,0,PA0653800,2016,2631,5,4,1,0.363765106,0
59911,0,PA0654000,2013,3282,3,2,1,0.363765106,0
55396,0,PA0654000,2014,3293,11,3,1,0.363765106,0
50881,0,PA0654000,2015,3324,6,3,1,0.363765106,0
46366,0,PA0654000,2016,3310,6,3,1,0.363765106,0
59913,0,PA0654400,2013,0,19,14,1,0.363765106,0
55398,0,PA0654400,2014,0,27,12,1,0.363765106,0
50883,0,PA0654400,2015,0,18,15,1,0.363765106,0
46368,0,PA0654400,2016,0,23,15,1,0.363765106,0
59914,0,PA0654500,2013,11268,81,14,1,0.363765106,0
55399,0,PA0654500,2014,11218,106,13,1,0.363765106,0
50884,0,PA0654500,2015,11176,89,13,1,0.363765106,0
46369,0,PA0654500,2016,11130,114,16,1,0.363765106,0
59915,0,PA0654700,2013,0,0,4,1,0.363765106,0
55400,0,PA0654700,2014,0,0,4,1,0.363765106,0
50885,0,PA0654700,2015,0,0,4,1,0.363765106,0
46370,0,PA0654700,2016,0,0,4,1,0.363765106,0
59916,0,PA0654900,2013,7354,12,7,1,0.363765106,0
55401,0,PA0654900,2014,7310,8,7,1,0.363765106,0
50886,0,PA0654900,2015,7254,13,7,1,0.363765106,0
46371,0,PA0654900,2016,7216,7,7,1,0.363765106,0
59918,0,PA0655200,2013,0,14,24,1,0.363765106,0
55403,0,PA0655200,2014,0,11,27,1,0.363765106,0
50888,0,PA0655200,2015,0,14,29,1,0.363765106,0
46373,0,PA0655200,2016,0,20,30,1,0.363765106,0
59919,0,PA0655300,2013,1503,0,1,1,0.363765106,0
55404,0,PA0655300,2014,1489,2,1,1,0.363765106,0
50889,0,PA0655300,2015,1476,0,1,1,0.363765106,0
46374,0,PA0655300,2016,1464,0,1,1,0.363765106,0
59921,0,PA0655600,2013,0,3,8,1,0.363765106,0
55406,0,PA0655600,2014,0,1,7,1,0.363765106,0
50891,0,PA0655600,2015,0,7,7,1,0.363765106,0
46376,0,PA0655600,2016,0,1,8,1,0.363765106,0
60266,0,PA0656000,2013,0,0,2,1,0.363765106,0
55751,0,PA0656000,2014,0,0,2,1,0.363765106,0
51236,0,PA0656000,2015,0,0,3,1,0.363765106,0
46721,0,PA0656000,2016,0,0,3,1,0.363765106,0
60267,0,PA0656100,2013,0,0,1,0,0.363765106,0
55752,0,PA0656100,2014,0,0,6,0,0.363765106,0
51237,0,PA0656100,2015,0,0,1,0,0.363765106,0
46722,0,PA0656100,2016,0,0,1,0,0.363765106,0
59925,0,PA065DE00,2013,0,0,21,1,0.363765106,0
55410,0,PA065DE00,2014,0,0,21,1,0.363765106,0
50895,0,PA065DE00,2015,0,0,21,1,0.363765106,0
46380,0,PA065DE00,2016,0,1,21,1,0.363765106,0
59926,0,PA0660000,2013,0,0,3,0,0.363765106,0
55411,0,PA0660000,2014,0,0,5,0,0.363765106,0
50896,0,PA0660000,2015,0,0,4,0,0.363765106,0
46381,0,PA0660000,2016,0,0,3,0,0.363765106,0
59927,0,PA0660100,2013,1235,0,1,0,0.363765106,0
55412,0,PA0660100,2014,1243,0,1,0,0.363765106,0
50897,0,PA0660100,2015,1218,0,1,0,0.363765106,0
46382,0,PA0660100,2016,1218,0,1,0,0.363765106,0
59928,0,PA0660200,2013,1479,14,2,0,0.363765106,0
55413,0,PA0660200,2014,1471,1,2,0,0.363765106,0
50898,0,PA0660200,2015,1475,8,2,0,0.363765106,0
46383,0,PA0660200,2016,1452,17,2,0,0.363765106,0
59929,0,PA0660300,2013,751,0,1,0,0.363765106,0
55414,0,PA0660300,2014,741,0,1,0,0.363765106,0
50899,0,PA0660300,2015,747,0,1,0,0.363765106,0
46384,0,PA0660300,2016,734,0,1,0,0.363765106,0
59930,0,PA0660400,2013,1797,20,4,0,0.363765106,0
55415,0,PA0660400,2014,1791,12,4,0,0.363765106,0
50900,0,PA0660400,2015,1798,11,4,0,0.363765106,0
46385,0,PA0660400,2016,1770,8,3,0,0.363765106,0
59935,0,PA0661100,2013,2883,7,2,0,0.363765106,0
55420,0,PA0661100,2014,2885,0,2,0,0.363765106,0
50905,0,PA0661100,2015,2869,0,2,0,0.363765106,0
46390,0,PA0661100,2016,2847,0,1,0,0.363765106,0
59936,0,PA0661200,2013,6297,23,5,0,0.363765106,0
55421,0,PA0661200,2014,6271,17,5,0,0.363765106,0
50906,0,PA0661200,2015,6334,25,5,0,0.363765106,0
46391,0,PA0661200,2016,6254,22,6,0,0.363765106,0
59939,0,PA0670000,2013,0,4,112,1,0.363765106,0
55424,0,PA0670000,2014,0,5,110,1,0.363765106,0
50909,0,PA0670000,2015,0,3,107,1,0.363765106,0
46394,1,PA0670000,2016,0,7,104,1,0.363765106,0
59940,0,PA0670100,2013,15362,65,25,1,0.363765106,0
55425,0,PA0670100,2014,15380,69,25,1,0.363765106,0
50910,0,PA0670100,2015,15494,72,25,1,0.363765106,0
46395,0,PA0670100,2016,15537,59,25,1,0.363765106,0
59941,0,PA0670200,2013,43841,644,105,1,0.363765106,0
55426,0,PA0670200,2014,43951,672,105,1,0.363765106,0
50911,1,PA0670200,2015,43864,609,105,1,0.363765106,0
46396,0,PA0670200,2016,44017,765,105,1,0.363765106,0
59942,0,PA0670300,2013,12944,58,19,1,0.363765106,0
55427,0,PA0670300,2014,12844,49,19,1,0.363765106,0
50912,0,PA0670300,2015,12884,87,19,1,0.363765106,0
46397,0,PA0670300,2016,12977,86,18,1,0.363765106,0
59943,0,PA0670400,2013,26716,65,32,1,0.363765106,0
55428,0,PA0670400,2014,26797,64,32,1,0.363765106,0
50913,0,PA0670400,2015,26892,87,32,1,0.363765106,0
46398,0,PA0670400,2016,26931,84,32,1,0.363765106,0
59944,0,PA0670500,2013,4019,0,4,1,0.363765106,0
55429,0,PA0670500,2014,4021,0,4,1,0.363765106,0
50914,0,PA0670500,2015,4008,0,4,1,0.363765106,0
46399,0,PA0670500,2016,4011,0,4,1,0.363765106,0
59945,0,PA0670600,2013,16915,34,16,1,0.363765106,0
55430,0,PA0670600,2014,16960,31,16,1,0.363765106,0
50915,0,PA0670600,2015,17122,28,13,1,0.363765106,0
46400,0,PA0670600,2016,17312,51,13,1,0.363765106,0
60269,0,PA0670700,2013,0,0,2,1,0.363765106,0
55754,0,PA0670700,2014,0,0,3,1,0.363765106,0
51239,0,PA0670700,2015,0,0,3,1,0.363765106,0
46724,0,PA0670700,2016,0,0,4,1,0.363765106,0
59946,0,PA0670800,2013,6323,0,7,1,0.363765106,0
55431,0,PA0670800,2014,6323,0,7,1,0.363765106,0
50916,0,PA0670800,2015,6306,0,7,1,0.363765106,0
46401,0,PA0670800,2016,6310,0,7,1,0.363765106,0
59947,0,PA0670900,2013,18831,36,28,1,0.363765106,0
55432,0,PA0670900,2014,18853,50,28,1,0.363765106,0
50917,0,PA0670900,2015,18850,40,27,1,0.363765106,0
46402,0,PA0670900,2016,18880,59,27,1,0.363765106,0
59948,0,PA0671000,2013,4578,53,12,1,0.363765106,0
55433,0,PA0671000,2014,4568,34,9,1,0.363765106,0
50918,0,PA0671000,2015,4560,35,9,1,0.363765106,0
46403,0,PA0671000,2016,4560,24,8,1,0.363765106,0
60270,0,PA0671100,2013,0,0,3,1,0.363765106,0
55755,0,PA0671100,2014,0,0,3,1,0.363765106,0
51240,0,PA0671100,2015,0,0,3,1,0.363765106,0
46725,0,PA0671100,2016,0,0,3,1,0.363765106,0
59949,0,PA0671200,2013,7805,0,3,1,0.363765106,0
55434,0,PA0671200,2014,7809,0,3,1,0.363765106,0
50919,0,PA0671200,2015,7976,0,3,1,0.363765106,0
46404,0,PA0671200,2016,8056,0,3,1,0.363765106,0
59950,0,PA0671400,2013,2569,0,5,1,0.363765106,0
55435,0,PA0671400,2014,2564,0,5,1,0.363765106,0
50920,0,PA0671400,2015,2569,0,5,1,0.363765106,0
46405,0,PA0671400,2016,2569,0,5,1,0.363765106,0
59951,1,PA0671500,2013,67657,682,49,1,0.363765106,0
55436,0,PA0671500,2014,67742,635,49,1,0.363765106,0
50921,0,PA0671500,2015,68470,694,49,1,0.363765106,0
46406,0,PA0671500,2016,68894,671,49,1,0.363765106,0
59952,0,PA0671600,2013,11477,31,11,1,0.363765106,0
55437,0,PA0671600,2014,11504,36,11,1,0.363765106,0
50922,0,PA0671600,2015,11534,22,12,1,0.363765106,0
46407,0,PA0671600,2016,11655,44,12,1,0.363765106,0
59954,0,PA0671900,2013,2659,0,2,1,0.363765106,0
55439,0,PA0671900,2014,2664,0,2,1,0.363765106,0
50924,0,PA0671900,2015,2660,0,2,1,0.363765106,0
46409,0,PA0671900,2016,2662,0,2,1,0.363765106,0
59955,0,PA0672000,2013,8691,40,8,1,0.363765106,0
55440,0,PA0672000,2014,8663,39,8,1,0.363765106,0
50925,0,PA0672000,2015,8656,38,8,1,0.363765106,0
46410,0,PA0672000,2016,8666,60,8,1,0.363765106,0
59956,0,PA0672100,2013,7581,0,7,1,0.363765106,0
55441,0,PA0672100,2014,7598,0,7,1,0.363765106,0
50926,0,PA0672100,2015,7845,0,7,1,0.363765106,0
46411,0,PA0672100,2016,7896,0,7,1,0.363765106,0
59957,0,PA0672300,2013,4541,0,3,1,0.363765106,0
55442,0,PA0672300,2014,4566,0,3,1,0.363765106,0
50927,0,PA0672300,2015,4587,0,3,1,0.363765106,0
46412,0,PA0672300,2016,4607,0,3,1,0.363765106,0
59958,0,PA0672500,2013,17544,23,13,1,0.363765106,0
55443,0,PA0672500,2014,17632,29,13,1,0.363765106,0
50928,0,PA0672500,2015,17708,24,13,1,0.363765106,0
46413,0,PA0672500,2016,17774,41,14,1,0.363765106,0
59960,1,PA0672700,2013,7990,11,8,1,0.363765106,0
55445,0,PA0672700,2014,8141,6,8,1,0.363765106,0
50930,0,PA0672700,2015,8283,8,7,1,0.363765106,0
46415,0,PA0672700,2016,8371,7,9,1,0.363765106,0
59961,0,PA0672800,2013,1525,0,1,1,0.363765106,0
55446,0,PA0672800,2014,1509,0,1,1,0.363765106,0
50931,0,PA0672800,2015,1509,0,1,1,0.363765106,0
46416,0,PA0672800,2016,1509,0,1,1,0.363765106,0
59962,0,PA0672900,2013,17755,0,7,1,0.363765106,0
55447,0,PA0672900,2014,17842,0,7,1,0.363765106,0
50932,0,PA0672900,2015,17936,0,7,1,0.363765106,0
46417,0,PA0672900,2016,18025,0,7,1,0.363765106,0
59963,0,PA0673000,2013,2293,4,4,1,0.363765106,0
55448,0,PA0673000,2014,2291,4,4,1,0.363765106,0
50933,0,PA0673000,2015,2285,7,4,1,0.363765106,0
46418,0,PA0673000,2016,2285,3,4,1,0.363765106,0
59965,0,PA0673200,2013,60995,314,45,1,0.363765106,0
55450,1,PA0673200,2014,61107,267,43,1,0.363765106,0
50935,0,PA0673200,2015,55020,299,44,1,0.363765106,0
46420,0,PA0673200,2016,55292,255,44,1,0.363765106,0
59966,0,PA0673500,2013,2018,0,2,1,0.363765106,0
55451,0,PA0673500,2014,2013,0,2,1,0.363765106,0
50936,0,PA0673500,2015,2017,0,2,1,0.363765106,0
46421,0,PA0673500,2016,2032,0,2,1,0.363765106,0
59967,0,PA0673600,2013,1381,0,1,1,0.363765106,0
55452,0,PA0673600,2014,1380,0,1,1,0.363765106,0
50937,0,PA0673600,2015,1378,0,1,1,0.363765106,0
46422,0,PA0673600,2016,1380,0,1,1,0.363765106,0
59969,0,PA0674100,2013,15688,36,22,1,0.363765106,0
55454,0,PA0674100,2014,15846,27,22,1,0.363765106,0
50939,0,PA0674100,2015,16004,31,22,1,0.363765106,0
46424,0,PA0674100,2016,16243,24,22,1,0.363765106,0
59970,0,PA0674300,2013,2392,0,4,1,0.363765106,0
55455,0,PA0674300,2014,2369,0,1,1,0.363765106,0
50940,0,PA0674300,2015,2363,0,1,1,0.363765106,0
46425,0,PA0674300,2016,2353,0,1,1,0.363765106,0
59971,0,PA0674500,2013,0,10,9,1,0.363765106,0
55456,0,PA0674500,2014,0,1,9,1,0.363765106,0
50941,0,PA0674500,2015,0,1,9,1,0.363765106,0
46426,0,PA0674500,2016,0,3,9,1,0.363765106,0
59972,0,PA0674600,2013,6074,32,10,1,0.363765106,0
55457,0,PA0674600,2014,6157,34,9,1,0.363765106,0
50942,0,PA0674600,2015,6225,36,11,1,0.363765106,0
46427,0,PA0674600,2016,6309,37,11,1,0.363765106,0
59973,0,PA0674700,2013,15361,87,16,1,0.363765106,0
55458,0,PA0674700,2014,15302,86,16,1,0.363765106,0
50943,0,PA0674700,2015,15385,84,16,1,0.363765106,0
46428,0,PA0674700,2016,15470,97,16,1,0.363765106,0
59974,0,PA0674800,2013,10658,39,10,1,0.363765106,0
55459,0,PA0674800,2014,14917,79,14,1,0.363765106,0
50944,0,PA0674800,2015,13717,59,14,1,0.363765106,0
46429,0,PA0674800,2016,13766,64,14,1,0.363765106,0
60271,0,PA0675100,2013,2799,0,2,1,0.363765106,0
55756,0,PA0675100,2014,2786,0,3,1,0.363765106,0
51241,0,PA0675100,2015,2792,0,3,1,0.363765106,0
46726,0,PA0675100,2016,2798,0,3,1,0.363765106,0
59977,0,PA0675800,2013,2759,0,2,1,0.363765106,0
55462,0,PA0675800,2014,2751,0,2,1,0.363765106,0
50947,0,PA0675800,2015,2747,0,2,1,0.363765106,0
46432,0,PA0675800,2016,2748,0,2,1,0.363765106,0
59978,0,PA0676000,2013,7404,57,9,1,0.363765106,0
55463,0,PA0676000,2014,7399,85,9,1,0.363765106,0
